GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATEA,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITS,ANRCA,CBSAA,CSAA,METDIVA,MEMI,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,UR,PCI,PUMA5A,GEOID,BTTRA,BTBGA,NAME_E,ALW1E001,NAME_M,ALW1M001
"G46166","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46166",,,,,,,,"86000US46166",,,"ZCTA5 46166",67140,"ZCTA5 46166",10775
"G46167","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46167",,,,,,,,"86000US46167",,,"ZCTA5 46167",85870,"ZCTA5 46167",14422
"G46168","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46168",,,,,,,,"86000US46168",,,"ZCTA5 46168",68469,"ZCTA5 46168",2983
"G46171","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46171",,,,,,,,"86000US46171",,,"ZCTA5 46171",59063,"ZCTA5 46171",17002
"G46172","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46172",,,,,,,,"86000US46172",,,"ZCTA5 46172",73500,"ZCTA5 46172",8303
"G46173","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46173",,,,,,,,"86000US46173",,,"ZCTA5 46173",51250,"ZCTA5 46173",3492
"G46175","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46175",,,,,,,,"86000US46175",,,"ZCTA5 46175",47000,"ZCTA5 46175",25992
"G46176","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46176",,,,,,,,"86000US46176",,,"ZCTA5 46176",56322,"ZCTA5 46176",2548
"G46180","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46180",,,,,,,,"86000US46180",,,"ZCTA5 46180",55288,"ZCTA5 46180",12613
"G46181","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46181",,,,,,,,"86000US46181",,,"ZCTA5 46181",75313,"ZCTA5 46181",7721
"G46182","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46182",,,,,,,,"86000US46182",,,"ZCTA5 46182",54125,"ZCTA5 46182",22471
"G46183","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46183",,,,,,,,"86000US46183",,,"ZCTA5 46183",,"ZCTA5 46183",
"G46184","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46184",,,,,,,,"86000US46184",,,"ZCTA5 46184",72468,"ZCTA5 46184",6724
"G46186","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46186",,,,,,,,"86000US46186",,,"ZCTA5 46186",75000,"ZCTA5 46186",22041
"G46201","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46201",,,,,,,,"86000US46201",,,"ZCTA5 46201",30917,"ZCTA5 46201",1240
"G46202","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46202",,,,,,,,"86000US46202",,,"ZCTA5 46202",43462,"ZCTA5 46202",3595
"G46203","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46203",,,,,,,,"86000US46203",,,"ZCTA5 46203",39133,"ZCTA5 46203",3070
"G46204","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46204",,,,,,,,"86000US46204",,,"ZCTA5 46204",58636,"ZCTA5 46204",6541
"G46205","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46205",,,,,,,,"86000US46205",,,"ZCTA5 46205",47623,"ZCTA5 46205",3173
"G46208","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46208",,,,,,,,"86000US46208",,,"ZCTA5 46208",35148,"ZCTA5 46208",3195
"G46214","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46214",,,,,,,,"86000US46214",,,"ZCTA5 46214",48172,"ZCTA5 46214",2607
"G46216","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46216",,,,,,,,"86000US46216",,,"ZCTA5 46216",50014,"ZCTA5 46216",9633
"G46217","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46217",,,,,,,,"86000US46217",,,"ZCTA5 46217",63601,"ZCTA5 46217",4623
"G46218","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46218",,,,,,,,"86000US46218",,,"ZCTA5 46218",24517,"ZCTA5 46218",1833
"G46219","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46219",,,,,,,,"86000US46219",,,"ZCTA5 46219",40497,"ZCTA5 46219",2487
"G46220","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46220",,,,,,,,"86000US46220",,,"ZCTA5 46220",73288,"ZCTA5 46220",5173
"G46221","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46221",,,,,,,,"86000US46221",,,"ZCTA5 46221",50911,"ZCTA5 46221",2892
"G46222","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46222",,,,,,,,"86000US46222",,,"ZCTA5 46222",35986,"ZCTA5 46222",2149
"G46224","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46224",,,,,,,,"86000US46224",,,"ZCTA5 46224",37994,"ZCTA5 46224",1708
"G46225","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46225",,,,,,,,"86000US46225",,,"ZCTA5 46225",33452,"ZCTA5 46225",4633
"G46226","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46226",,,,,,,,"86000US46226",,,"ZCTA5 46226",36285,"ZCTA5 46226",1963
"G46227","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46227",,,,,,,,"86000US46227",,,"ZCTA5 46227",42816,"ZCTA5 46227",1928
"G46228","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46228",,,,,,,,"86000US46228",,,"ZCTA5 46228",69523,"ZCTA5 46228",6653
"G46229","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46229",,,,,,,,"86000US46229",,,"ZCTA5 46229",52376,"ZCTA5 46229",4204
"G46231","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46231",,,,,,,,"86000US46231",,,"ZCTA5 46231",64720,"ZCTA5 46231",6100
"G46234","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46234",,,,,,,,"86000US46234",,,"ZCTA5 46234",77528,"ZCTA5 46234",4766
"G46235","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46235",,,,,,,,"86000US46235",,,"ZCTA5 46235",38572,"ZCTA5 46235",2544
"G46236","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46236",,,,,,,,"86000US46236",,,"ZCTA5 46236",87483,"ZCTA5 46236",3644
"G46237","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46237",,,,,,,,"86000US46237",,,"ZCTA5 46237",67560,"ZCTA5 46237",2925
"G46239","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46239",,,,,,,,"86000US46239",,,"ZCTA5 46239",79381,"ZCTA5 46239",6539
"G46240","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46240",,,,,,,,"86000US46240",,,"ZCTA5 46240",61922,"ZCTA5 46240",5442
"G46241","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46241",,,,,,,,"86000US46241",,,"ZCTA5 46241",38795,"ZCTA5 46241",2142
"G46250","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46250",,,,,,,,"86000US46250",,,"ZCTA5 46250",58898,"ZCTA5 46250",3593
"G46254","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46254",,,,,,,,"86000US46254",,,"ZCTA5 46254",44836,"ZCTA5 46254",2608
"G46256","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46256",,,,,,,,"86000US46256",,,"ZCTA5 46256",70159,"ZCTA5 46256",3636
"G46259","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46259",,,,,,,,"86000US46259",,,"ZCTA5 46259",112833,"ZCTA5 46259",5734
"G46260","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46260",,,,,,,,"86000US46260",,,"ZCTA5 46260",49285,"ZCTA5 46260",4432
"G46268","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46268",,,,,,,,"86000US46268",,,"ZCTA5 46268",52340,"ZCTA5 46268",4613
"G46278","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46278",,,,,,,,"86000US46278",,,"ZCTA5 46278",118986,"ZCTA5 46278",10760
"G46280","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46280",,,,,,,,"86000US46280",,,"ZCTA5 46280",69868,"ZCTA5 46280",9906
"G46290","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46290",,,,,,,,"86000US46290",,,"ZCTA5 46290",,"ZCTA5 46290",
"G46301","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46301",,,,,,,,"86000US46301",,,"ZCTA5 46301",97250,"ZCTA5 46301",30371
"G46303","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46303",,,,,,,,"86000US46303",,,"ZCTA5 46303",68819,"ZCTA5 46303",6833
"G46304","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46304",,,,,,,,"86000US46304",,,"ZCTA5 46304",79021,"ZCTA5 46304",3617
"G46307","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46307",,,,,,,,"86000US46307",,,"ZCTA5 46307",85158,"ZCTA5 46307",2941
"G46310","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46310",,,,,,,,"86000US46310",,,"ZCTA5 46310",66192,"ZCTA5 46310",4436
"G46311","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46311",,,,,,,,"86000US46311",,,"ZCTA5 46311",86019,"ZCTA5 46311",3348
"G46312","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46312",,,,,,,,"86000US46312",,,"ZCTA5 46312",32839,"ZCTA5 46312",2762
"G46319","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46319",,,,,,,,"86000US46319",,,"ZCTA5 46319",65075,"ZCTA5 46319",6765
"G46320","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46320",,,,,,,,"86000US46320",,,"ZCTA5 46320",30649,"ZCTA5 46320",2230
"G46321","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46321",,,,,,,,"86000US46321",,,"ZCTA5 46321",84254,"ZCTA5 46321",6093
"G46322","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46322",,,,,,,,"86000US46322",,,"ZCTA5 46322",67281,"ZCTA5 46322",2984
"G46323","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46323",,,,,,,,"86000US46323",,,"ZCTA5 46323",52549,"ZCTA5 46323",2520
"G46324","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46324",,,,,,,,"86000US46324",,,"ZCTA5 46324",47996,"ZCTA5 46324",3307
"G46327","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46327",,,,,,,,"86000US46327",,,"ZCTA5 46327",45246,"ZCTA5 46327",3541
"G46340","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46340",,,,,,,,"86000US46340",,,"ZCTA5 46340",50682,"ZCTA5 46340",11808
"G46341","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46341",,,,,,,,"86000US46341",,,"ZCTA5 46341",73352,"ZCTA5 46341",9636
"G46342","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46342",,,,,,,,"86000US46342",,,"ZCTA5 46342",60816,"ZCTA5 46342",3973
"G46345","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46345",,,,,,,,"86000US46345",,,"ZCTA5 46345",52500,"ZCTA5 46345",32311
"G46346","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46346",,,,,,,,"86000US46346",,,"ZCTA5 46346",43491,"ZCTA5 46346",6545
"G46347","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46347",,,,,,,,"86000US46347",,,"ZCTA5 46347",75761,"ZCTA5 46347",6332
"G46348","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46348",,,,,,,,"86000US46348",,,"ZCTA5 46348",50119,"ZCTA5 46348",6958
"G46349","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46349",,,,,,,,"86000US46349",,,"ZCTA5 46349",67731,"ZCTA5 46349",9212
"G46350","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46350",,,,,,,,"86000US46350",,,"ZCTA5 46350",55775,"ZCTA5 46350",3369
"G46356","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46356",,,,,,,,"86000US46356",,,"ZCTA5 46356",74462,"ZCTA5 46356",7390
"G46360","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46360",,,,,,,,"86000US46360",,,"ZCTA5 46360",46300,"ZCTA5 46360",2399
"G46365","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46365",,,,,,,,"86000US46365",,,"ZCTA5 46365",69191,"ZCTA5 46365",19522
"G46366","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46366",,,,,,,,"86000US46366",,,"ZCTA5 46366",50842,"ZCTA5 46366",6451
"G46368","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46368",,,,,,,,"86000US46368",,,"ZCTA5 46368",58886,"ZCTA5 46368",3054
"G46371","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46371",,,,,,,,"86000US46371",,,"ZCTA5 46371",79074,"ZCTA5 46371",3879
"G46373","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46373",,,,,,,,"86000US46373",,,"ZCTA5 46373",103118,"ZCTA5 46373",7329
"G46374","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46374",,,,,,,,"86000US46374",,,"ZCTA5 46374",70500,"ZCTA5 46374",30706
"G46375","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46375",,,,,,,,"86000US46375",,,"ZCTA5 46375",76678,"ZCTA5 46375",7145
"G46376","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46376",,,,,,,,"86000US46376",,,"ZCTA5 46376",57500,"ZCTA5 46376",23082
"G46377","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46377",,,,,,,,"86000US46377",,,"ZCTA5 46377",44808,"ZCTA5 46377",39861
"G46379","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46379",,,,,,,,"86000US46379",,,"ZCTA5 46379",51168,"ZCTA5 46379",3819
"G46381","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46381",,,,,,,,"86000US46381",,,"ZCTA5 46381",38864,"ZCTA5 46381",16082
"G46382","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46382",,,,,,,,"86000US46382",,,"ZCTA5 46382",81453,"ZCTA5 46382",6403
"G46383","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46383",,,,,,,,"86000US46383",,,"ZCTA5 46383",64743,"ZCTA5 46383",4002
"G46385","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46385",,,,,,,,"86000US46385",,,"ZCTA5 46385",83798,"ZCTA5 46385",3706
"G46390","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46390",,,,,,,,"86000US46390",,,"ZCTA5 46390",74403,"ZCTA5 46390",8007
"G46391","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46391",,,,,,,,"86000US46391",,,"ZCTA5 46391",74448,"ZCTA5 46391",10780
"G46392","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46392",,,,,,,,"86000US46392",,,"ZCTA5 46392",64535,"ZCTA5 46392",6001
"G46393","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46393",,,,,,,,"86000US46393",,,"ZCTA5 46393",,"ZCTA5 46393",
"G46394","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46394",,,,,,,,"86000US46394",,,"ZCTA5 46394",50127,"ZCTA5 46394",3911
"G46402","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46402",,,,,,,,"86000US46402",,,"ZCTA5 46402",19728,"ZCTA5 46402",4405
"G46403","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46403",,,,,,,,"86000US46403",,,"ZCTA5 46403",40368,"ZCTA5 46403",2676
"G46404","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46404",,,,,,,,"86000US46404",,,"ZCTA5 46404",32063,"ZCTA5 46404",3608
"G46405","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46405",,,,,,,,"86000US46405",,,"ZCTA5 46405",45754,"ZCTA5 46405",5264
"G46406","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46406",,,,,,,,"86000US46406",,,"ZCTA5 46406",30939,"ZCTA5 46406",2289
"G46407","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46407",,,,,,,,"86000US46407",,,"ZCTA5 46407",25219,"ZCTA5 46407",2334
"G46408","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46408",,,,,,,,"86000US46408",,,"ZCTA5 46408",37737,"ZCTA5 46408",3589
"G46409","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46409",,,,,,,,"86000US46409",,,"ZCTA5 46409",32536,"ZCTA5 46409",5105
"G46410","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46410",,,,,,,,"86000US46410",,,"ZCTA5 46410",57445,"ZCTA5 46410",4126
"G46501","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46501",,,,,,,,"86000US46501",,,"ZCTA5 46501",53509,"ZCTA5 46501",5172
"G46502","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46502",,,,,,,,"86000US46502",,,"ZCTA5 46502",,"ZCTA5 46502",
"G46504","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46504",,,,,,,,"86000US46504",,,"ZCTA5 46504",58846,"ZCTA5 46504",8415
"G46506","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46506",,,,,,,,"86000US46506",,,"ZCTA5 46506",57997,"ZCTA5 46506",7537
"G46507","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46507",,,,,,,,"86000US46507",,,"ZCTA5 46507",72995,"ZCTA5 46507",7123
"G46508","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46508",,,,,,,,"86000US46508",,,"ZCTA5 46508",37500,"ZCTA5 46508",15212
"G46510","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46510",,,,,,,,"86000US46510",,,"ZCTA5 46510",51552,"ZCTA5 46510",11469
"G46511","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46511",,,,,,,,"86000US46511",,,"ZCTA5 46511",45099,"ZCTA5 46511",9080
"G46514","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46514",,,,,,,,"86000US46514",,,"ZCTA5 46514",52644,"ZCTA5 46514",2983
"G46516","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46516",,,,,,,,"86000US46516",,,"ZCTA5 46516",48328,"ZCTA5 46516",2166
"G46517","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46517",,,,,,,,"86000US46517",,,"ZCTA5 46517",51495,"ZCTA5 46517",2930
"G46524","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46524",,,,,,,,"86000US46524",,,"ZCTA5 46524",54010,"ZCTA5 46524",13266
"G46526","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46526",,,,,,,,"86000US46526",,,"ZCTA5 46526",56270,"ZCTA5 46526",3450
"G46528","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46528",,,,,,,,"86000US46528",,,"ZCTA5 46528",63434,"ZCTA5 46528",2342
"G46530","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46530",,,,,,,,"86000US46530",,,"ZCTA5 46530",101206,"ZCTA5 46530",4461
"G46531","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46531",,,,,,,,"86000US46531",,,"ZCTA5 46531",64167,"ZCTA5 46531",14731
"G46532","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46532",,,,,,,,"86000US46532",,,"ZCTA5 46532",54063,"ZCTA5 46532",9215
"G46534","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46534",,,,,,,,"86000US46534",,,"ZCTA5 46534",50374,"ZCTA5 46534",3728
"G46536","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46536",,,,,,,,"86000US46536",,,"ZCTA5 46536",58173,"ZCTA5 46536",7598
"G46537","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46537",,,,,,,,"86000US46537",,,"ZCTA5 46537",54205,"ZCTA5 46537",27893
"G46538","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46538",,,,,,,,"86000US46538",,,"ZCTA5 46538",73869,"ZCTA5 46538",15031
"G46539","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46539",,,,,,,,"86000US46539",,,"ZCTA5 46539",56168,"ZCTA5 46539",9171
"G46540","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46540",,,,,,,,"86000US46540",,,"ZCTA5 46540",79459,"ZCTA5 46540",9902
"G46542","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46542",,,,,,,,"86000US46542",,,"ZCTA5 46542",64627,"ZCTA5 46542",7968
"G46543","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46543",,,,,,,,"86000US46543",,,"ZCTA5 46543",84152,"ZCTA5 46543",5515
"G46544","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46544",,,,,,,,"86000US46544",,,"ZCTA5 46544",49119,"ZCTA5 46544",2708
"G46545","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46545",,,,,,,,"86000US46545",,,"ZCTA5 46545",42250,"ZCTA5 46545",3959
"G46550","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46550",,,,,,,,"86000US46550",,,"ZCTA5 46550",63750,"ZCTA5 46550",8339
"G46552","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46552",,,,,,,,"86000US46552",,,"ZCTA5 46552",64981,"ZCTA5 46552",6515
"G46553","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46553",,,,,,,,"86000US46553",,,"ZCTA5 46553",67014,"ZCTA5 46553",9603
"G46554","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46554",,,,,,,,"86000US46554",,,"ZCTA5 46554",56901,"ZCTA5 46554",7443
"G46555","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46555",,,,,,,,"86000US46555",,,"ZCTA5 46555",53617,"ZCTA5 46555",3629
"G46556","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46556",,,,,,,,"86000US46556",,,"ZCTA5 46556",26125,"ZCTA5 46556",12508
"G46561","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46561",,,,,,,,"86000US46561",,,"ZCTA5 46561",72201,"ZCTA5 46561",7350
"G46562","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46562",,,,,,,,"86000US46562",,,"ZCTA5 46562",51988,"ZCTA5 46562",7484
"G46563","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46563",,,,,,,,"86000US46563",,,"ZCTA5 46563",50632,"ZCTA5 46563",3024
"G46565","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46565",,,,,,,,"86000US46565",,,"ZCTA5 46565",76694,"ZCTA5 46565",6073
"G46567","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46567",,,,,,,,"86000US46567",,,"ZCTA5 46567",61733,"ZCTA5 46567",7207
"G46570","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46570",,,,,,,,"86000US46570",,,"ZCTA5 46570",58047,"ZCTA5 46570",25033
"G46571","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46571",,,,,,,,"86000US46571",,,"ZCTA5 46571",69896,"ZCTA5 46571",8248
"G46573","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46573",,,,,,,,"86000US46573",,,"ZCTA5 46573",66815,"ZCTA5 46573",11543
"G46574","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46574",,,,,,,,"86000US46574",,,"ZCTA5 46574",59481,"ZCTA5 46574",5333
"G46580","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46580",,,,,,,,"86000US46580",,,"ZCTA5 46580",58293,"ZCTA5 46580",4465
"G46582","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46582",,,,,,,,"86000US46582",,,"ZCTA5 46582",68729,"ZCTA5 46582",7468
"G46590","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46590",,,,,,,,"86000US46590",,,"ZCTA5 46590",62703,"ZCTA5 46590",7203
"G46595","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46595",,,,,,,,"86000US46595",,,"ZCTA5 46595",58482,"ZCTA5 46595",23866
"G46601","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46601",,,,,,,,"86000US46601",,,"ZCTA5 46601",21143,"ZCTA5 46601",2449
"G46613","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46613",,,,,,,,"86000US46613",,,"ZCTA5 46613",39708,"ZCTA5 46613",2316
"G46614","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46614",,,,,,,,"86000US46614",,,"ZCTA5 46614",54181,"ZCTA5 46614",2801
"G46615","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46615",,,,,,,,"86000US46615",,,"ZCTA5 46615",41754,"ZCTA5 46615",3161
"G46616","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46616",,,,,,,,"86000US46616",,,"ZCTA5 46616",39167,"ZCTA5 46616",8247
"G46617","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46617",,,,,,,,"86000US46617",,,"ZCTA5 46617",63699,"ZCTA5 46617",4612
"G46619","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"46619",,,,,,,,"86000US46619",,,"ZCTA5 46619",37704,"ZCTA5 46619",2226
